micro_accuracy,micro_precision,micro_recall,micro_f1,macro_accuracy,macro_precision,macro_recall,macro_f1,macro_auroc,micro_auroc,macro_auprc,micro_auprc,micro_brier_score,micro_ece,micro_mce,micro_log_loss,model
0.8871527556783224,0.7014994733254849,0.3420444417589389,0.4598637245245082,0.8871527556783226,0.5140524120197617,0.1693454420610885,0.2170527321367094,0.7760529228118828,0.8616664328893267,0.3463949085974551,0.5776122713726773,0.0843774154782295,0.0170959530584192,0.0713096559047699,0.285305327940588,resnet50
0.8889645574239319,0.6703032090028994,0.412090817081829,0.510397859621879,0.8889645574239319,0.4813392257746924,0.2402908426466616,0.2784550519684426,0.8064150958541535,0.8726766835392907,0.3793480431660482,0.5896740307880605,0.082673579454422,0.0109640773395768,0.0554427504539489,0.2769807847451815,densenet121
0.906242767525428,0.6770698994067578,0.2894156560088203,0.4054993434772534,0.906242767525428,0.4505667450173077,0.1905087263925705,0.2375579351643284,0.7943886141010545,0.8473884576086108,0.3644632816192192,0.5144378076130594,0.0732456445693969,0.0174101620501202,0.0634446740150451,0.2561543309126735,camchex_dual_view
0.903307144162251,0.6569606211869107,0.2611907386990077,0.3737772167876301,0.903307144162251,0.4108887203447776,0.1756604786242039,0.2272331316690836,0.7914529248751175,0.8397776818212186,0.3486110153393283,0.4922336763358925,0.0759478732943534,0.0296448652455617,0.1023775935173034,0.2717131978909659,multiview_dual_branch
