micro_accuracy,micro_precision,micro_recall,micro_f1,macro_accuracy,macro_precision,macro_recall,macro_f1,macro_auroc,micro_auroc,macro_auprc,micro_auprc,micro_brier_score,micro_ece,micro_mce,micro_log_loss,model
0.852611837387611,0.6342270168570865,0.4795502782079963,0.5461482178321313,0.8526118373876108,0.5789338758866406,0.281927490680426,0.3099253170534614,0.7719901773046943,0.8498047635982106,0.4114768645397321,0.6065452654409887,0.1061091721057891,0.0189497099790073,0.0628111660480499,0.3458812438234285,resnet50_uones
0.8509421793386711,0.6256727424102763,0.4828084667010841,0.5450342232899688,0.8509421793386713,0.5103693242768952,0.2804348557906265,0.3098636300010364,0.7647270083468061,0.8467829074685799,0.4025455973416408,0.6012891205401851,0.1073147878050804,0.0237505469702421,0.0676602125167846,0.3503948114019903,densenet121_uones
0.8677873195687923,0.6598717361429226,0.2351836734693877,0.3467741935483871,0.8677873195687921,0.3806251168316065,0.1337899252598978,0.1745206515283959,0.7396407589517783,0.7871355798042603,0.3545604392257791,0.475779218816692,0.1033142581582069,0.0308778868462341,0.0565047860145568,0.3542317349541026,camchex_dual_view_uones
0.8696388330592606,0.6639135959339263,0.2559183673469388,0.3694320056563752,0.8696388330592607,0.4661565381187633,0.1671906793709107,0.2125717545554152,0.7507065140048812,0.786097936392683,0.3693722415774058,0.4903333831235219,0.1012944728136062,0.0195633166549328,0.0256182253360748,0.3441534760105015,multiview_dual_branch_uones
